xi;vi1;vi2
8.47;3.10944;-0.0306532
8.471;3.10941;-0.0305904
8.472;3.10938;-0.0305277
8.473;3.10935;-0.0304649
8.474;3.10931;-0.0304022
8.475;3.10928;-0.0303396
8.476;3.10925;-0.030277
8.477;3.10922;-0.0302144
8.478;3.10919;-0.0301518
8.479;3.10916;-0.0300893
8.48;3.10913;-0.0300268
8.481;3.1091;-0.0299643
8.482;3.10907;-0.0299019
8.483;3.10904;-0.0298395
8.484;3.10901;-0.0297771
8.485;3.10898;-0.0297148
8.486;3.10895;-0.0296525
8.487;3.10892;-0.0295902
8.488;3.1089;-0.029528
8.489;3.10887;-0.0294658
8.49;3.10884;-0.0294036
8.491;3.10881;-0.0293415
8.492;3.10878;-0.0292794
8.493;3.10875;-0.0292173
8.494;3.10872;-0.0291553
8.495;3.10869;-0.0290933
8.496;3.10866;-0.0290313
8.497;3.10863;-0.0289693
8.498;3.1086;-0.0289074
8.499;3.10857;-0.0288456
8.5;3.10855;-0.0287837
8.501;3.10852;-0.0287219
8.502;3.10849;-0.0286601
8.503;3.10846;-0.0285984
8.504;3.10843;-0.0285367
8.505;3.1084;-0.028475
8.506;3.10837;-0.0284134
8.507;3.10835;-0.0283518
8.508;3.10832;-0.0282902
8.509;3.10829;-0.0282286
8.51;3.10826;-0.0281671
8.511;3.10823;-0.0281056
8.512;3.1082;-0.0280442
8.513;3.10818;-0.0279828
8.514;3.10815;-0.0279214
8.515;3.10812;-0.0278601
8.516;3.10809;-0.0277988
8.517;3.10807;-0.0277375
8.518;3.10804;-0.0276763
8.519;3.10801;-0.027615
8.52;3.10798;-0.0275539
8.521;3.10795;-0.0274927
8.522;3.10793;-0.0274316
8.523;3.1079;-0.0273705
8.524;3.10787;-0.0273095
8.525;3.10785;-0.0272485
8.526;3.10782;-0.0271875
8.527;3.10779;-0.0271266
8.528;3.10776;-0.0270657
8.529;3.10774;-0.0270048
8.53;3.10771;-0.026944
8.531;3.10768;-0.0268832
8.532;3.10766;-0.0268224
8.533;3.10763;-0.0267617
8.534;3.1076;-0.026701
8.535;3.10758;-0.0266403
8.536;3.10755;-0.0265797
8.537;3.10752;-0.0265191
8.538;3.1075;-0.0264585
8.539;3.10747;-0.026398
8.54;3.10744;-0.0263375
8.541;3.10742;-0.026277
8.542;3.10739;-0.0262166
8.543;3.10736;-0.0261562
8.544;3.10734;-0.0260958
8.545;3.10731;-0.0260355
8.546;3.10729;-0.0259752
8.547;3.10726;-0.0259149
8.548;3.10723;-0.0258547
8.549;3.10721;-0.0257945
8.55;3.10718;-0.0257344
8.551;3.10716;-0.0256743
8.552;3.10713;-0.0256142
8.553;3.10711;-0.0255541
8.554;3.10708;-0.0254941
8.555;3.10706;-0.0254341
8.556;3.10703;-0.0253742
8.557;3.107;-0.0253143
8.558;3.10698;-0.0252544
8.559;3.10695;-0.0251945
8.56;3.10693;-0.0251347
8.561;3.1069;-0.025075
8.562;3.10688;-0.0250152
8.563;3.10685;-0.0249555
8.564;3.10683;-0.0248958
8.565;3.1068;-0.0248362
8.566;3.10678;-0.0247766
8.567;3.10675;-0.024717
8.568;3.10673;-0.0246575
8.569;3.1067;-0.024598
8.57;3.10668;-0.0245385
8.571;3.10666;-0.0244791
8.572;3.10663;-0.0244197
8.573;3.10661;-0.0243604
8.574;3.10658;-0.0243011
8.575;3.10656;-0.0242418
8.576;3.10653;-0.0241825
8.577;3.10651;-0.0241233
8.578;3.10649;-0.0240641
8.579;3.10646;-0.024005
8.58;3.10644;-0.0239459
8.581;3.10641;-0.0238868
8.582;3.10639;-0.0238277
8.583;3.10637;-0.0237687
8.584;3.10634;-0.0237098
8.585;3.10632;-0.0236508
8.586;3.1063;-0.0235919
8.587;3.10627;-0.0235331
8.588;3.10625;-0.0234742
8.589;3.10622;-0.0234154
8.59;3.1062;-0.0233567
8.591;3.10618;-0.023298
8.592;3.10615;-0.0232393
8.593;3.10613;-0.0231806
8.594;3.10611;-0.023122
8.595;3.10609;-0.0230634
8.596;3.10606;-0.0230049
8.597;3.10604;-0.0229464
8.598;3.10602;-0.0228879
8.599;3.10599;-0.0228295
8.6;3.10597;-0.0227711
8.601;3.10595;-0.0227127
8.602;3.10593;-0.0226544
8.603;3.1059;-0.0225961
8.604;3.10588;-0.0225378
8.605;3.10586;-0.0224796
8.606;3.10584;-0.0224214
8.607;3.10581;-0.0223632
8.608;3.10579;-0.0223051
8.609;3.10577;-0.022247
8.61;3.10575;-0.022189
8.611;3.10572;-0.022131
8.612;3.1057;-0.022073
8.613;3.10568;-0.0220151
8.614;3.10566;-0.0219572
8.615;3.10564;-0.0218993
8.616;3.10561;-0.0218415
8.617;3.10559;-0.0217837
8.618;3.10557;-0.0217259
8.619;3.10555;-0.0216682
8.62;3.10553;-0.0216105
8.621;3.10551;-0.0215529
8.622;3.10548;-0.0214952
8.623;3.10546;-0.0214377
8.624;3.10544;-0.0213801
8.625;3.10542;-0.0213226
8.626;3.1054;-0.0212651
8.627;3.10538;-0.0212077
8.628;3.10536;-0.0211503
8.629;3.10533;-0.0210929
8.63;3.10531;-0.0210356
8.631;3.10529;-0.0209783
8.632;3.10527;-0.0209211
8.633;3.10525;-0.0208639
8.634;3.10523;-0.0208067
8.635;3.10521;-0.0207495
8.636;3.10519;-0.0206924
8.637;3.10517;-0.0206354
8.638;3.10515;-0.0205783
8.639;3.10513;-0.0205213
8.64;3.10511;-0.0204644
8.641;3.10509;-0.0204075
8.642;3.10507;-0.0203506
8.643;3.10505;-0.0202937
8.644;3.10502;-0.0202369
8.645;3.105;-0.0201801
8.646;3.10498;-0.0201234
8.647;3.10496;-0.0200667
8.648;3.10494;-0.02001
8.649;3.10492;-0.0199534
8.65;3.1049;-0.0198968
8.651;3.10488;-0.0198402
8.652;3.10486;-0.0197837
8.653;3.10484;-0.0197272
8.654;3.10483;-0.0196708
8.655;3.10481;-0.0196144
8.656;3.10479;-0.019558
8.657;3.10477;-0.0195016
8.658;3.10475;-0.0194453
8.659;3.10473;-0.0193891
8.66;3.10471;-0.0193328
8.661;3.10469;-0.0192767
8.662;3.10467;-0.0192205
8.663;3.10465;-0.0191644
8.664;3.10463;-0.0191083
8.665;3.10461;-0.0190523
8.666;3.10459;-0.0189963
8.667;3.10457;-0.0189403
8.668;3.10456;-0.0188844
8.669;3.10454;-0.0188285
8.67;3.10452;-0.0187726
8.671;3.1045;-0.0187168
8.672;3.10448;-0.018661
8.673;3.10446;-0.0186053
8.674;3.10444;-0.0185495
8.675;3.10442;-0.0184939
8.676;3.10441;-0.0184382
8.677;3.10439;-0.0183826
8.678;3.10437;-0.0183271
8.679;3.10435;-0.0182716
8.68;3.10433;-0.0182161
8.681;3.10431;-0.0181606
8.682;3.1043;-0.0181052
8.683;3.10428;-0.0180498
8.684;3.10426;-0.0179945
8.685;3.10424;-0.0179392
8.686;3.10422;-0.0178839
8.687;3.10421;-0.0178287
8.688;3.10419;-0.0177735
8.689;3.10417;-0.0177184
8.69;3.10415;-0.0176633
8.691;3.10414;-0.0176082
8.692;3.10412;-0.0175532
8.693;3.1041;-0.0174982
8.694;3.10408;-0.0174432
8.695;3.10407;-0.0173883
8.696;3.10405;-0.0173334
8.697;3.10403;-0.0172785
8.698;3.10401;-0.0172237
8.699;3.104;-0.0171689
8.7;3.10398;-0.0171142
8.701;3.10396;-0.0170595
8.702;3.10395;-0.0170048
8.703;3.10393;-0.0169502
8.704;3.10391;-0.0168956
8.705;3.10389;-0.0168411
8.706;3.10388;-0.0167866
8.707;3.10386;-0.0167321
8.708;3.10384;-0.0166777
8.709;3.10383;-0.0166233
8.71;3.10381;-0.0165689
8.711;3.10379;-0.0165146
8.712;3.10378;-0.0164603
8.713;3.10376;-0.016406
8.714;3.10375;-0.0163518
8.715;3.10373;-0.0162977
8.716;3.10371;-0.0162435
8.717;3.1037;-0.0161894
8.718;3.10368;-0.0161354
8.719;3.10366;-0.0160814
8.72;3.10365;-0.0160274
8.721;3.10363;-0.0159734
8.722;3.10362;-0.0159195
8.723;3.1036;-0.0158657
8.724;3.10358;-0.0158118
8.725;3.10357;-0.015758
8.726;3.10355;-0.0157043
8.727;3.10354;-0.0156506
8.728;3.10352;-0.0155969
8.729;3.10351;-0.0155432
8.73;3.10349;-0.0154896
8.731;3.10348;-0.0154361
8.732;3.10346;-0.0153826
8.733;3.10344;-0.0153291
8.734;3.10343;-0.0152756
8.735;3.10341;-0.0152222
8.736;3.1034;-0.0151688
8.737;3.10338;-0.0151155
8.738;3.10337;-0.0150622
8.739;3.10335;-0.0150089
8.74;3.10334;-0.0149557
8.741;3.10332;-0.0149025
8.742;3.10331;-0.0148494
8.743;3.10329;-0.0147963
8.744;3.10328;-0.0147432
8.745;3.10326;-0.0146902
8.746;3.10325;-0.0146372
8.747;3.10323;-0.0145843
8.748;3.10322;-0.0145313
8.749;3.10321;-0.0144785
8.75;3.10319;-0.0144256
8.751;3.10318;-0.0143728
8.752;3.10316;-0.0143201
8.753;3.10315;-0.0142674
8.754;3.10313;-0.0142147
8.755;3.10312;-0.014162
8.756;3.10311;-0.0141094
8.757;3.10309;-0.0140569
8.758;3.10308;-0.0140043
8.759;3.10306;-0.0139518
8.76;3.10305;-0.0138994
8.761;3.10304;-0.013847
8.762;3.10302;-0.0137946
8.763;3.10301;-0.0137423
8.764;3.10299;-0.01369
8.765;3.10298;-0.0136377
8.766;3.10297;-0.0135855
8.767;3.10295;-0.0135333
8.768;3.10294;-0.0134812
8.769;3.10293;-0.0134291
8.77;3.10291;-0.013377
8.771;3.1029;-0.013325
8.772;3.10289;-0.013273
8.773;3.10287;-0.013221
8.774;3.10286;-0.0131691
8.775;3.10285;-0.0131172
8.776;3.10283;-0.0130654
8.777;3.10282;-0.0130136
8.778;3.10281;-0.0129619
8.779;3.1028;-0.0129101
8.78;3.10278;-0.0128585
8.781;3.10277;-0.0128068
8.782;3.10276;-0.0127552
8.783;3.10274;-0.0127037
8.784;3.10273;-0.0126521
8.785;3.10272;-0.0126006
8.786;3.10271;-0.0125492
8.787;3.10269;-0.0124978
8.788;3.10268;-0.0124464
8.789;3.10267;-0.0123951
8.79;3.10266;-0.0123438
8.791;3.10264;-0.0122926
8.792;3.10263;-0.0122413
8.793;3.10262;-0.0121902
8.794;3.10261;-0.012139
8.795;3.1026;-0.0120879
8.796;3.10258;-0.0120369
8.797;3.10257;-0.0119859
8.798;3.10256;-0.0119349
8.799;3.10255;-0.011884
8.8;3.10254;-0.0118331
8.801;3.10252;-0.0117822
8.802;3.10251;-0.0117314
8.803;3.1025;-0.0116806
8.804;3.10249;-0.0116298
8.805;3.10248;-0.0115791
8.806;3.10247;-0.0115285
8.807;3.10245;-0.0114778
8.808;3.10244;-0.0114273
8.809;3.10243;-0.0113767
8.81;3.10242;-0.0113262
8.811;3.10241;-0.0112757
8.812;3.1024;-0.0112253
8.813;3.10239;-0.0111749
8.814;3.10237;-0.0111246
8.815;3.10236;-0.0110742
8.816;3.10235;-0.011024
8.817;3.10234;-0.0109737
8.818;3.10233;-0.0109235
8.819;3.10232;-0.0108734
8.82;3.10231;-0.0108233
8.821;3.1023;-0.0107732
8.822;3.10229;-0.0107232
8.823;3.10228;-0.0106732
8.824;3.10227;-0.0106232
8.825;3.10226;-0.0105733
8.826;3.10224;-0.0105234
8.827;3.10223;-0.0104736
8.828;3.10222;-0.0104238
8.829;3.10221;-0.010374
8.83;3.1022;-0.0103243
8.831;3.10219;-0.0102746
8.832;3.10218;-0.0102249
8.833;3.10217;-0.0101753
8.834;3.10216;-0.0101258
8.835;3.10215;-0.0100762
8.836;3.10214;-0.0100268
8.837;3.10213;-0.00997731
8.838;3.10212;-0.0099279
8.839;3.10211;-0.00987853
8.84;3.1021;-0.0098292
8.841;3.10209;-0.00977991
8.842;3.10208;-0.00973066
8.843;3.10207;-0.00968145
8.844;3.10206;-0.00963228
8.845;3.10205;-0.00958315
8.846;3.10204;-0.00953406
8.847;3.10203;-0.009485
8.848;3.10203;-0.00943599
8.849;3.10202;-0.00938702
8.85;3.10201;-0.00933808
8.851;3.102;-0.00928919
8.852;3.10199;-0.00924033
8.853;3.10198;-0.00919152
8.854;3.10197;-0.00914274
8.855;3.10196;-0.00909401
8.856;3.10195;-0.00904531
8.857;3.10194;-0.00899666
8.858;3.10193;-0.00894804
8.859;3.10192;-0.00889946
8.86;3.10192;-0.00885092
8.861;3.10191;-0.00880243
8.862;3.1019;-0.00875397
8.863;3.10189;-0.00870555
8.864;3.10188;-0.00865717
8.865;3.10187;-0.00860883
8.866;3.10186;-0.00856053
8.867;3.10185;-0.00851227
8.868;3.10185;-0.00846405
8.869;3.10184;-0.00841587
8.87;3.10183;-0.00836773
8.871;3.10182;-0.00831963
8.872;3.10181;-0.00827157
8.873;3.1018;-0.00822355
8.874;3.1018;-0.00817557
8.875;3.10179;-0.00812763
8.876;3.10178;-0.00807973
8.877;3.10177;-0.00803186
8.878;3.10176;-0.00798404
8.879;3.10176;-0.00793626
8.88;3.10175;-0.00788852
8.881;3.10174;-0.00784081
8.882;3.10173;-0.00779315
8.883;3.10172;-0.00774553
8.884;3.10172;-0.00769795
8.885;3.10171;-0.0076504
8.886;3.1017;-0.0076029
8.887;3.10169;-0.00755544
8.888;3.10169;-0.00750801
8.889;3.10168;-0.00746063
8.89;3.10167;-0.00741329
8.891;3.10166;-0.00736598
8.892;3.10166;-0.00731872
8.893;3.10165;-0.00727149
8.894;3.10164;-0.00722431
8.895;3.10164;-0.00717717
8.896;3.10163;-0.00713006
8.897;3.10162;-0.007083
8.898;3.10161;-0.00703597
8.899;3.10161;-0.00698899
8.9;3.1016;-0.00694205
8.901;3.10159;-0.00689514
8.902;3.10159;-0.00684828
8.903;3.10158;-0.00680145
8.904;3.10157;-0.00675467
8.905;3.10157;-0.00670792
8.906;3.10156;-0.00666122
8.907;3.10155;-0.00661456
8.908;3.10155;-0.00656793
8.909;3.10154;-0.00652135
8.91;3.10153;-0.0064748
8.911;3.10153;-0.0064283
8.912;3.10152;-0.00638184
8.913;3.10151;-0.00633541
8.914;3.10151;-0.00628903
8.915;3.1015;-0.00624269
8.916;3.10149;-0.00619638
8.917;3.10149;-0.00615012
8.918;3.10148;-0.00610389
8.919;3.10148;-0.00605771
8.92;3.10147;-0.00601157
8.921;3.10146;-0.00596547
8.922;3.10146;-0.0059194
8.923;3.10145;-0.00587338
8.924;3.10145;-0.0058274
8.925;3.10144;-0.00578145
8.926;3.10144;-0.00573555
8.927;3.10143;-0.00568969
8.928;3.10142;-0.00564387
8.929;3.10142;-0.00559809
8.93;3.10141;-0.00555234
8.931;3.10141;-0.00550664
8.932;3.1014;-0.00546098
8.933;3.1014;-0.00541536
8.934;3.10139;-0.00536978
8.935;3.10139;-0.00532424
8.936;3.10138;-0.00527874
8.937;3.10137;-0.00523328
8.938;3.10137;-0.00518786
8.939;3.10136;-0.00514248
8.94;3.10136;-0.00509714
8.941;3.10135;-0.00505184
8.942;3.10135;-0.00500658
8.943;3.10134;-0.00496136
8.944;3.10134;-0.00491618
8.945;3.10133;-0.00487104
8.946;3.10133;-0.00482594
8.947;3.10132;-0.00478089
8.948;3.10132;-0.00473587
8.949;3.10132;-0.00469089
8.95;3.10131;-0.00464595
8.951;3.10131;-0.00460106
8.952;3.1013;-0.0045562
8.953;3.1013;-0.00451138
8.954;3.10129;-0.00446661
8.955;3.10129;-0.00442187
8.956;3.10128;-0.00437718
8.957;3.10128;-0.00433252
8.958;3.10127;-0.0042879
8.959;3.10127;-0.00424333
8.96;3.10127;-0.0041988
8.961;3.10126;-0.0041543
8.962;3.10126;-0.00410985
8.963;3.10125;-0.00406543
8.964;3.10125;-0.00402106
8.965;3.10125;-0.00397673
8.966;3.10124;-0.00393244
8.967;3.10124;-0.00388818
8.968;3.10123;-0.00384397
8.969;3.10123;-0.0037998
8.97;3.10123;-0.00375567
8.971;3.10122;-0.00371158
8.972;3.10122;-0.00366753
8.973;3.10122;-0.00362352
8.974;3.10121;-0.00357955
8.975;3.10121;-0.00353562
8.976;3.1012;-0.00349173
8.977;3.1012;-0.00344788
8.978;3.1012;-0.00340408
8.979;3.10119;-0.00336031
8.98;3.10119;-0.00331658
8.981;3.10119;-0.00327289
8.982;3.10118;-0.00322925
8.983;3.10118;-0.00318564
8.984;3.10118;-0.00314208
8.985;3.10118;-0.00309855
8.986;3.10117;-0.00305507
8.987;3.10117;-0.00301162
8.988;3.10117;-0.00296822
8.989;3.10116;-0.00292485
8.99;3.10116;-0.00288153
8.991;3.10116;-0.00283825
8.992;3.10115;-0.00279501
8.993;3.10115;-0.0027518
8.994;3.10115;-0.00270864
8.995;3.10115;-0.00266552
8.996;3.10114;-0.00262244
8.997;3.10114;-0.0025794
8.998;3.10114;-0.0025364
8.999;3.10114;-0.00249344
9;3.10113;-0.00245052
9.001;3.10113;-0.00240765
9.002;3.10113;-0.00236481
9.003;3.10113;-0.00232201
9.004;3.10112;-0.00227925
9.005;3.10112;-0.00223654
9.006;3.10112;-0.00219386
9.007;3.10112;-0.00215123
9.008;3.10112;-0.00210863
9.009;3.10111;-0.00206608
9.01;3.10111;-0.00202356
9.011;3.10111;-0.00198109
9.012;3.10111;-0.00193865
9.013;3.10111;-0.00189626
9.014;3.1011;-0.00185391
9.015;3.1011;-0.0018116
9.016;3.1011;-0.00176933
9.017;3.1011;-0.0017271
9.018;3.1011;-0.00168491
9.019;3.10109;-0.00164276
9.02;3.10109;-0.00160065
9.021;3.10109;-0.00155858
9.022;3.10109;-0.00151655
9.023;3.10109;-0.00147456
9.024;3.10109;-0.00143261
9.025;3.10109;-0.00139071
9.026;3.10108;-0.00134884
9.027;3.10108;-0.00130701
9.028;3.10108;-0.00126523
9.029;3.10108;-0.00122348
9.03;3.10108;-0.00118178
9.031;3.10108;-0.00114012
9.032;3.10108;-0.00109849
9.033;3.10108;-0.00105691
9.034;3.10107;-0.00101537
9.035;3.10107;-0.000973865
9.036;3.10107;-0.000932403
9.037;3.10107;-0.000890983
9.038;3.10107;-0.000849602
9.039;3.10107;-0.000808262
9.04;3.10107;-0.000766963
9.041;3.10107;-0.000725704
9.042;3.10107;-0.000684486
9.043;3.10107;-0.000643308
9.044;3.10107;-0.000602171
9.045;3.10107;-0.000561074
9.046;3.10107;-0.000520018
9.047;3.10107;-0.000479002
9.048;3.10106;-0.000438027
9.049;3.10106;-0.000397092
9.05;3.10106;-0.000356198
9.051;3.10106;-0.000315344
9.052;3.10106;-0.000274531
9.053;3.10106;-0.000233759
9.054;3.10106;-0.000193027
9.055;3.10106;-0.000152335
9.056;3.10106;-0.000111684
9.057;3.10106;-7.10733e-05
9.058;3.10106;-3.05033e-05
9.059;3.10106;1.00262e-05
9.06;3.10106;5.05152e-05
9.061;3.10106;9.09636e-05
9.062;3.10106;0.000131372
9.063;3.10106;0.000171739
9.064;3.10106;0.000212066
9.065;3.10106;0.000252352
9.066;3.10106;0.000292598
9.067;3.10106;0.000332804
9.068;3.10106;0.000372968
9.069;3.10106;0.000413093
9.07;3.10106;0.000453177
9.071;3.10107;0.00049322
9.072;3.10107;0.000533223
9.073;3.10107;0.000573185
9.074;3.10107;0.000613107
9.075;3.10107;0.000652988
9.076;3.10107;0.000692829
9.077;3.10107;0.000732629
9.078;3.10107;0.000772388
9.079;3.10107;0.000812108
9.08;3.10107;0.000851786
9.081;3.10107;0.000891424
9.082;3.10107;0.000931022
9.083;3.10107;0.000970579
9.084;3.10108;0.0010101
9.085;3.10108;0.00104957
9.086;3.10108;0.00108901
9.087;3.10108;0.0011284
9.088;3.10108;0.00116776
9.089;3.10108;0.00120707
9.09;3.10108;0.00124635
9.091;3.10108;0.00128558
9.092;3.10108;0.00132477
9.093;3.10109;0.00136392
9.094;3.10109;0.00140303
9.095;3.10109;0.00144211
9.096;3.10109;0.00148114
9.097;3.10109;0.00152013
9.098;3.10109;0.00155908
9.099;3.10109;0.00159799
9.1;3.1011;0.00163685
9.101;3.1011;0.00167568
9.102;3.1011;0.00171447
9.103;3.1011;0.00175322
9.104;3.1011;0.00179192
9.105;3.1011;0.00183059
9.106;3.10111;0.00186922
9.107;3.10111;0.0019078
9.108;3.10111;0.00194635
9.109;3.10111;0.00198485
9.11;3.10111;0.00202331
9.111;3.10112;0.00206174
9.112;3.10112;0.00210012
9.113;3.10112;0.00213846
9.114;3.10112;0.00217677
9.115;3.10113;0.00221503
9.116;3.10113;0.00225325
9.117;3.10113;0.00229143
9.118;3.10113;0.00232957
9.119;3.10113;0.00236767
9.12;3.10114;0.00240573
9.121;3.10114;0.00244375
9.122;3.10114;0.00248173
9.123;3.10114;0.00251966
9.124;3.10115;0.00255756
9.125;3.10115;0.00259542
9.126;3.10115;0.00263324
9.127;3.10115;0.00267101
9.128;3.10116;0.00270875
9.129;3.10116;0.00274644
9.13;3.10116;0.0027841
9.131;3.10117;0.00282171
9.132;3.10117;0.00285929
9.133;3.10117;0.00289682
9.134;3.10117;0.00293431
9.135;3.10118;0.00297177
9.136;3.10118;0.00300918
9.137;3.10118;0.00304655
9.138;3.10119;0.00308388
9.139;3.10119;0.00312118
9.14;3.10119;0.00315843
9.141;3.1012;0.00319564
9.142;3.1012;0.00323281
9.143;3.1012;0.00326994
9.144;3.10121;0.00330703
9.145;3.10121;0.00334408
9.146;3.10121;0.00338109
9.147;3.10122;0.00341805
9.148;3.10122;0.00345498
9.149;3.10122;0.00349187
9.15;3.10123;0.00352872
9.151;3.10123;0.00356552
9.152;3.10123;0.00360229
9.153;3.10124;0.00363902
9.154;3.10124;0.0036757
9.155;3.10124;0.00371235
9.156;3.10125;0.00374895
9.157;3.10125;0.00378552
9.158;3.10126;0.00382204
9.159;3.10126;0.00385853
9.16;3.10126;0.00389497
9.161;3.10127;0.00393137
9.162;3.10127;0.00396774
9.163;3.10127;0.00400406
9.164;3.10128;0.00404034
9.165;3.10128;0.00407659
9.166;3.10129;0.00411279
9.167;3.10129;0.00414895
9.168;3.1013;0.00418507
9.169;3.1013;0.00422115
9.17;3.1013;0.00425719
9.171;3.10131;0.00429319
9.172;3.10131;0.00432915
9.173;3.10132;0.00436507
9.174;3.10132;0.00440095
9.175;3.10133;0.00443679
9.176;3.10133;0.00447259
9.177;3.10133;0.00450835
9.178;3.10134;0.00454407
9.179;3.10134;0.00457975
9.18;3.10135;0.00461539
9.181;3.10135;0.00465099
9.182;3.10136;0.00468655
9.183;3.10136;0.00472206
9.184;3.10137;0.00475754
9.185;3.10137;0.00479298
9.186;3.10138;0.00482837
9.187;3.10138;0.00486373
9.188;3.10139;0.00489905
9.189;3.10139;0.00493433
9.19;3.1014;0.00496956
9.191;3.1014;0.00500476
9.192;3.10141;0.00503991
9.193;3.10141;0.00507503
9.194;3.10142;0.00511011
9.195;3.10142;0.00514514
9.196;3.10143;0.00518014
9.197;3.10143;0.00521509
9.198;3.10144;0.00525001
9.199;3.10144;0.00528488
9.2;3.10145;0.00531972
9.201;3.10145;0.00535451
9.202;3.10146;0.00538926
9.203;3.10146;0.00542398
9.204;3.10147;0.00545865
9.205;3.10147;0.00549329
9.206;3.10148;0.00552788
9.207;3.10149;0.00556244
9.208;3.10149;0.00559695
9.209;3.1015;0.00563142
9.21;3.1015;0.00566586
9.211;3.10151;0.00570025
9.212;3.10151;0.0057346
9.213;3.10152;0.00576892
9.214;3.10153;0.00580319
9.215;3.10153;0.00583742
9.216;3.10154;0.00587162
9.217;3.10154;0.00590577
9.218;3.10155;0.00593988
9.219;3.10155;0.00597396
9.22;3.10156;0.00600799
9.221;3.10157;0.00604198
9.222;3.10157;0.00607594
9.223;3.10158;0.00610985
9.224;3.10159;0.00614372
9.225;3.10159;0.00617756
9.226;3.1016;0.00621135
9.227;3.1016;0.0062451
9.228;3.10161;0.00627882
9.229;3.10162;0.00631249
9.23;3.10162;0.00634612
9.231;3.10163;0.00637972
9.232;3.10164;0.00641327
9.233;3.10164;0.00644678
9.234;3.10165;0.00648026
9.235;3.10165;0.00651369
9.236;3.10166;0.00654708
9.237;3.10167;0.00658044
9.238;3.10167;0.00661375
9.239;3.10168;0.00664703
9.24;3.10169;0.00668026
9.241;3.10169;0.00671345
9.242;3.1017;0.00674661
9.243;3.10171;0.00677972
9.244;3.10171;0.0068128
9.245;3.10172;0.00684583
9.246;3.10173;0.00687883
9.247;3.10174;0.00691178
9.248;3.10174;0.0069447
9.249;3.10175;0.00697757
9.25;3.10176;0.00701041
9.251;3.10176;0.0070432
9.252;3.10177;0.00707596
9.253;3.10178;0.00710868
9.254;3.10178;0.00714135
9.255;3.10179;0.00717399
9.256;3.1018;0.00720658
9.257;3.10181;0.00723914
9.258;3.10181;0.00727166
9.259;3.10182;0.00730414
9.26;3.10183;0.00733657
9.261;3.10184;0.00736897
9.262;3.10184;0.00740133
9.263;3.10185;0.00743365
9.264;3.10186;0.00746593
9.265;3.10186;0.00749817
9.266;3.10187;0.00753036
9.267;3.10188;0.00756252
9.268;3.10189;0.00759464
9.269;3.1019;0.00762672
9.27;3.1019;0.00765876
9.271;3.10191;0.00769077
9.272;3.10192;0.00772273
9.273;3.10193;0.00775465
9.274;3.10193;0.00778653
9.275;3.10194;0.00781837
9.276;3.10195;0.00785017
9.277;3.10196;0.00788194
9.278;3.10197;0.00791366
9.279;3.10197;0.00794534
9.28;3.10198;0.00797699
9.281;3.10199;0.00800859
9.282;3.102;0.00804016
9.283;3.10201;0.00807168
9.284;3.10201;0.00810317
9.285;3.10202;0.00813461
9.286;3.10203;0.00816602
9.287;3.10204;0.00819739
9.288;3.10205;0.00822872
9.289;3.10205;0.00826
9.29;3.10206;0.00829125
9.291;3.10207;0.00832246
9.292;3.10208;0.00835363
9.293;3.10209;0.00838476
9.294;3.1021;0.00841585
9.295;3.1021;0.0084469
9.296;3.10211;0.00847791
9.297;3.10212;0.00850889
9.298;3.10213;0.00853982
9.299;3.10214;0.00857071
9.3;3.10215;0.00860157
9.301;3.10216;0.00863238
9.302;3.10216;0.00866315
9.303;3.10217;0.00869389
9.304;3.10218;0.00872459
9.305;3.10219;0.00875524
9.306;3.1022;0.00878586
9.307;3.10221;0.00881644
9.308;3.10222;0.00884698
9.309;3.10223;0.00887748
9.31;3.10223;0.00890794
9.311;3.10224;0.00893836
9.312;3.10225;0.00896874
9.313;3.10226;0.00899908
9.314;3.10227;0.00902938
9.315;3.10228;0.00905964
9.316;3.10229;0.00908987
9.317;3.1023;0.00912005
9.318;3.10231;0.0091502
9.319;3.10232;0.0091803
9.32;3.10232;0.00921037
9.321;3.10233;0.0092404
9.322;3.10234;0.00927039
9.323;3.10235;0.00930034
9.324;3.10236;0.00933025
9.325;3.10237;0.00936012
9.326;3.10238;0.00938995
9.327;3.10239;0.00941974
9.328;3.1024;0.00944949
9.329;3.10241;0.00947921
9.33;3.10242;0.00950888
9.331;3.10243;0.00953852
9.332;3.10244;0.00956811
9.333;3.10245;0.00959767
9.334;3.10246;0.00962719
9.335;3.10247;0.00965667
9.336;3.10248;0.00968611
9.337;3.10249;0.00971551
9.338;3.1025;0.00974487
9.339;3.10251;0.00977419
9.34;3.10252;0.00980348
9.341;3.10252;0.00983272
9.342;3.10253;0.00986193
9.343;3.10254;0.00989109
9.344;3.10255;0.00992022
9.345;3.10256;0.00994931
9.346;3.10257;0.00997836
9.347;3.10258;0.0100074
9.348;3.10259;0.0100363
9.349;3.1026;0.0100653
9.35;3.10261;0.0100942
9.351;3.10262;0.010123
9.352;3.10263;0.0101518
9.353;3.10265;0.0101806
9.354;3.10266;0.0102094
9.355;3.10267;0.0102381
9.356;3.10268;0.0102667
9.357;3.10269;0.0102953
9.358;3.1027;0.0103239
9.359;3.10271;0.0103525
9.36;3.10272;0.010381
9.361;3.10273;0.0104094
9.362;3.10274;0.0104379
9.363;3.10275;0.0104662
9.364;3.10276;0.0104946
